,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta0,param_learning_rate,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
43,0.7277820110321045,0.0910778611650471,0.015614080429077148,2.490140247552848e-05,0.1,invscaling,l1,"{'eta0': 0.1, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.06644263898932325,0.6665177041903144,0.033749018923868494,0.18213773314203732,0.667653700629608,0.3233001591750303,0.28499828902603863,58
44,0.7453220844268799,0.16311231094234155,0.015620899200439454,1.049041748046875e-06,0.1,invscaling,elasticnet,"{'eta0': 0.1, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.6145558901016184,0.6607065787039892,0.059206883332623424,0.040227900552486186,0.6667066514724405,0.40828078083263153,0.2933829045289532,45
45,2.4337652683258058,0.4493975679376879,0.015619945526123048,6.641573084442195e-07,0.1,adaptive,l2,"{'eta0': 0.1, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.6613181247472921,0.6591287137051777,0.6724099305513126,0.664688796680498,0.6581774600864615,0.6631446051541483,0.0051452254977868185,5
46,2.9620482444763185,0.2601366266415947,0.018732690811157228,0.00625461801259158,0.1,adaptive,l1,"{'eta0': 0.1, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.6562798368197205,0.659655172413793,0.6547293661896051,0.6505666310020307,0.6594210696222964,0.6561304152094891,0.003352410466953769,7
47,2.9020793437957764,0.1570377790944331,0.015613555908203125,1.1444091796875e-05,0.1,adaptive,elasticnet,"{'eta0': 0.1, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.6661760995711044,0.6644534920137801,0.664340514976353,0.6684011155975523,0.6814710042432814,0.6689684452804142,0.006422391767067259,1
48,0.43075265884399416,0.1888620029512284,0.015622329711914063,2.648056674368824e-06,0.5,constant,l2,"{'eta0': 0.5, 'learning_rate': 'constant', 'penalty': 'l2'}",0.6666467931615269,0.6592424172118849,0.003383944075871588,0.11926710783001186,0.030469960406266143,0.29580204453711223,0.30222136797289545,63
49,0.40506930351257325,0.17441848867795876,0.015612316131591798,1.5126639565532794e-05,0.5,constant,l1,"{'eta0': 0.5, 'learning_rate': 'constant', 'penalty': 'l1'}",0.666175497684489,0.6666666666666666,0.6661154788569367,0.096671115964891,0.07128845110396928,0.4333834420553906,0.2853998521430021,41
50,0.34525198936462403,0.17342645030103776,0.015607786178588868,1.5414752212902913e-05,0.5,constant,elasticnet,"{'eta0': 0.5, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.6666467727015011,0.015803646316161213,0.6548162923878773,0.09281829369963078,0.04972818070715158,0.2959626371624644,0.29885473601325796,62
51,0.6504938125610351,0.10779613713746573,0.015622520446777343,1.2579828222535055e-06,0.5,optimal,l2,"{'eta0': 0.5, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.32999573924158504,0.6666567390883505,0.046143309648146565,0.6665772452234046,0.6501001059945823,0.4718946278392139,0.2485921452745591,31
52,1.0860596656799317,0.3700710141402597,0.015826606750488283,0.00042557118248676666,0.5,optimal,l1,"{'eta0': 0.5, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.6676028144186673,0.27661424740923257,0.6655256283217729,0.6675920950504508,0.11353747979944474,0.47817445299991357,0.2368329575151307,25
